Label,IPLength,IPHeaderLength,TTL,           Protocol,SourcePort,DestPort,SequenceNumber,AckNumber           ,WindowSize,TCPHeaderLength,TCPLength,TCPStream     ,TCPUrgentPointer,IPFlags,IPID,IPchecksum,TCPflags,TCPChecksum
D-LinkSwitch,174,20,64,6,43373,443,208,3810,5680,20,134,208,0,0x00004000,0x000091cb,0x0000dc42,0x00000018,0x0000e8d2
D-LinkSwitch,52,20,64,6,43373,443,342,3988,5680,32,0,208,0,0x00004000,0x000091cc,0x0000dcbb,0x00000010,0x00000155
D-LinkSwitch,52,20,64,6,38538,80,200,207,2920,32,0,207,0,0x00004000,0x000021b0,0x00006d58,0x00000010,0x0000716d
D-LinkSwitch,52,20,64,6,38538,80,200,207,2920,32,0,207,0,0x00004000,0x000021b1,0x00006d57,0x00000011,0x0000716b
D-LinkSwitch,52,20,64,6,43725,443,736,4494,7024,32,0,205,0,0x00004000,0x00009891,0x0000149a,0x00000014,0x00006862
D-LinkSwitch,242,20,64,6,43373,443,342,3988,5680,20,202,208,0,0x00004000,0x000091cd,0x0000dbfc,0x00000018,0x00007db6
D-LinkSwitch,52,20,64,6,43727,443,1952,4649,7024,32,0,206,0,0x00004000,0x00004791,0x0000659a,0x00000011,0x000062f9
D-LinkSwitch,40,20,64,6,43727,443,1953,0,0,20,0,206,0,0x00004000,0x00000000,0x0000ad37,0x00000004,0x0000fdaf
D-LinkSwitch,40,20,64,6,43727,443,1953,0,0,20,0,206,0,0x00004000,0x00000000,0x0000ad37,0x00000004,0x0000fdaf
D-LinkSwitch,52,20,64,6,38538,80,201,208,2920,32,0,207,0,0x00004000,0x000021b2,0x00006d56,0x00000010,0x00007117
D-LinkSwitch,40,20,64,6,43373,443,544,4025,5680,20,0,208,0,0x00004000,0x000091ce,0x0000dcc5,0x00000010,0x0000fb0b
D-LinkSwitch,40,20,64,6,43373,443,544,5102,7060,20,0,208,0,0x00004000,0x000091cf,0x0000dcc4,0x00000010,0x0000f172
D-LinkSwitch,60,20,64,6,43374,443,0,0,5840,40,0,209,0,0x00004000,0x0000386b,0x00003615,0x00000002,0x0000b012
D-LinkSwitch,40,20,64,6,43374,443,1,1,2920,20,0,209,0,0x00004000,0x0000386c,0x00003628,0x00000010,0x00006605
D-LinkSwitch,60,20,64,6,38623,80,0,0,5840,40,0,210,0,0x00004000,0x0000ada5,0x00001da7,0x00000002,0x0000ab0e
D-LinkSwitch,52,20,64,6,38623,80,1,1,2920,32,0,210,0,0x00004000,0x0000ada6,0x00001dae,0x00000010,0x000028ff
D-LinkSwitch,358,20,64,6,38623,80,1,1,2920,32,306,210,0,0x00004000,0x0000ada7,0x00001c7b,0x00000018,0x0000e4d6
D-LinkSwitch,247,20,64,6,43374,443,1,1,2920,20,207,209,0,0x00004000,0x0000386d,0x00003558,0x00000018,0x000037d9
D-LinkSwitch,40,20,64,6,43374,443,208,59,2920,20,0,209,0,0x00004000,0x0000386e,0x00003626,0x00000010,0x000064fc
D-LinkSwitch,40,20,64,6,43374,443,208,1439,4300,20,0,209,0,0x00004000,0x0000386f,0x00003625,0x00000010,0x00005a34
D-LinkSwitch,40,20,64,6,43374,443,208,2819,5680,20,0,209,0,0x00004000,0x00003870,0x00003624,0x00000010,0x00004f6c
D-LinkSwitch,40,20,64,6,43374,443,208,3465,5680,20,0,209,0,0x00004000,0x00003871,0x00003623,0x00000010,0x00004ce6
D-LinkSwitch,40,20,64,6,43374,443,208,3801,5680,20,0,209,0,0x00004000,0x00003872,0x00003622,0x00000010,0x00004b96
D-LinkSwitch,40,20,64,6,43374,443,208,3810,5680,20,0,209,0,0x00004000,0x00003873,0x00003621,0x00000010,0x00004b8d
D-LinkSwitch,174,20,64,6,43374,443,208,3810,5680,20,134,209,0,0x00004000,0x00003874,0x0000359a,0x00000018,0x00006798
D-LinkSwitch,52,20,64,6,43374,443,342,3988,5680,32,0,209,0,0x00004000,0x00003875,0x00003613,0x00000010,0x0000a9de
D-LinkSwitch,52,20,64,6,38623,80,307,494,3456,32,0,210,0,0x00004000,0x0000ada8,0x00001dac,0x00000010,0x0000236b
D-LinkSwitch,52,20,64,6,38623,80,307,494,3456,32,0,210,0,0x00004000,0x0000ada9,0x00001dab,0x00000011,0x0000236a
D-LinkSwitch,52,20,64,6,38623,80,308,495,3456,32,0,210,0,0x00004000,0x0000adaa,0x00001daa,0x00000010,0x00002367
D-LinkSwitch,242,20,64,6,43374,443,342,3988,5680,20,202,209,0,0x00004000,0x00003876,0x00003554,0x00000018,0x0000f717
D-LinkSwitch,1420,20,64,6,43373,443,544,5102,7060,20,1380,208,0,0x00004000,0x000091d0,0x0000d75f,0x00000010,0x00001df7
D-LinkSwitch,462,20,64,6,43373,443,1924,5102,7060,20,422,208,0,0x00004000,0x000091d1,0x0000db1c,0x00000018,0x000052f9
D-LinkSwitch,40,20,64,6,43373,443,2346,5139,7060,20,0,208,0,0x00004000,0x000091d2,0x0000dcc1,0x00000010,0x0000ea43
D-LinkSwitch,40,20,64,6,43373,443,2346,6168,8440,20,0,208,0,0x00004000,0x000091d3,0x0000dcc0,0x00000010,0x0000e0da
D-LinkSwitch,882,20,64,6,43373,443,2346,6168,8440,20,842,208,0,0x00004000,0x000091d4,0x0000d975,0x00000018,0x00002502
D-LinkSwitch,40,20,64,6,43373,443,3188,6205,8440,20,0,208,0,0x00004000,0x000091d5,0x0000dcbe,0x00000010,0x0000dd6b
D-LinkSwitch,40,20,64,6,43373,443,3188,7234,8440,20,0,208,0,0x00004000,0x000091d6,0x0000dcbd,0x00000010,0x0000d966
D-LinkSwitch,882,20,64,6,43373,443,3188,7234,8440,20,842,208,0,0x00004000,0x000091d7,0x0000d972,0x00000018,0x000093fd
D-LinkSwitch,40,20,64,6,43373,443,4030,7271,8440,20,0,208,0,0x00004000,0x000091d8,0x0000dcbb,0x00000010,0x0000d5f7
D-LinkSwitch,40,20,64,6,43373,443,4030,8300,8440,20,0,208,0,0x00004000,0x000091d9,0x0000dcba,0x00000010,0x0000d1f2
D-LinkSwitch,882,20,64,6,43373,443,4030,8300,8440,20,842,208,0,0x00004000,0x000091da,0x0000d96f,0x00000018,0x000004ce
D-LinkSwitch,40,20,64,6,43373,443,4872,8337,8440,20,0,208,0,0x00004000,0x000091db,0x0000dcb8,0x00000010,0x0000ce83
D-LinkSwitch,40,20,64,6,43373,443,4872,9366,8440,20,0,208,0,0x00004000,0x000091dc,0x0000dcb7,0x00000010,0x0000ca7e
D-LinkSwitch,882,20,64,6,43373,443,4872,9366,8440,20,842,208,0,0x00004000,0x000091dd,0x0000d96c,0x00000018,0x0000fe3e
D-LinkSwitch,60,20,64,6,47158,80,0,0,5840,40,0,211,0,0x00004000,0x0000745b,0x0000ca2f,0x00000002,0x0000a342
D-LinkSwitch,40,20,64,6,47158,80,1,1,2920,20,0,211,0,0x00004000,0x0000745c,0x0000ca42,0x00000010,0x00001a61
D-LinkSwitch,244,20,64,6,47158,80,1,1,2920,20,204,211,0,0x00004000,0x0000745d,0x0000c975,0x00000018,0x0000ef3b
D-LinkSwitch,40,20,64,6,47158,80,205,370,2920,20,0,211,0,0x00004000,0x0000745e,0x0000ca40,0x00000010,0x00001824
D-LinkSwitch,40,20,64,6,47158,80,205,1750,4300,20,0,211,0,0x00004000,0x0000745f,0x0000ca3f,0x00000010,0x00000d5c
D-LinkSwitch,40,20,64,6,47158,80,205,3130,5680,20,0,211,0,0x00004000,0x00007460,0x0000ca3e,0x00000010,0x00000294
D-LinkSwitch,40,20,64,6,47158,80,205,4510,7060,20,0,211,0,0x00004000,0x00007461,0x0000ca3d,0x00000010,0x0000f7cb
D-LinkSwitch,40,20,64,6,47158,80,205,5890,8440,20,0,211,0,0x00004000,0x00007462,0x0000ca3c,0x00000010,0x0000ed03
D-LinkSwitch,40,20,64,6,47158,80,205,7270,8440,20,0,211,0,0x00004000,0x00007463,0x0000ca3b,0x00000010,0x0000e79f
D-LinkSwitch,40,20,64,6,47158,80,205,8650,8440,20,0,211,0,0x00004000,0x00007464,0x0000ca3a,0x00000010,0x0000e23b
D-LinkSwitch,40,20,64,6,47158,80,205,10030,8440,20,0,211,0,0x00004000,0x00007465,0x0000ca39,0x00000010,0x0000dcd7
D-LinkSwitch,40,20,64,6,47158,80,205,11410,8440,20,0,211,0,0x00004000,0x00007466,0x0000ca38,0x00000010,0x0000d773
D-LinkSwitch,40,20,64,6,47158,80,205,14170,8440,20,0,211,0,0x00004000,0x00007467,0x0000ca37,0x00000010,0x0000ccab
D-LinkSwitch,40,20,64,6,47158,80,205,16930,8440,20,0,211,0,0x00004000,0x00007468,0x0000ca36,0x00000010,0x0000c1e3
D-LinkSwitch,40,20,64,6,47158,80,205,18310,8440,20,0,211,0,0x00004000,0x00007469,0x0000ca35,0x00000010,0x0000bc7f
D-LinkSwitch,40,20,64,6,47158,80,205,21070,8440,20,0,211,0,0x00004000,0x0000746a,0x0000ca34,0x00000010,0x0000b1b7
D-LinkSwitch,40,20,64,6,47158,80,205,23830,8440,20,0,211,0,0x00004000,0x0000746b,0x0000ca33,0x00000010,0x0000a6ef
D-LinkSwitch,40,20,64,6,47158,80,205,26590,8440,20,0,211,0,0x00004000,0x0000746c,0x0000ca32,0x00000010,0x00009c27
D-LinkSwitch,40,20,64,6,47158,80,205,29350,8440,20,0,211,0,0x00004000,0x0000746d,0x0000ca31,0x00000010,0x0000915f
D-LinkSwitch,40,20,64,6,47158,80,205,32110,8440,20,0,211,0,0x00004000,0x0000746e,0x0000ca30,0x00000010,0x00008697
D-LinkSwitch,40,20,64,6,47158,80,205,34870,8440,20,0,211,0,0x00004000,0x0000746f,0x0000ca2f,0x00000010,0x00007bcf
D-LinkSwitch,40,20,64,6,47158,80,205,37630,8440,20,0,211,0,0x00004000,0x00007470,0x0000ca2e,0x00000010,0x00007107
D-LinkSwitch,40,20,64,6,47158,80,205,40390,8440,20,0,211,0,0x00004000,0x00007471,0x0000ca2d,0x00000010,0x0000663f
D-LinkSwitch,40,20,64,6,47158,80,205,43150,8440,20,0,211,0,0x00004000,0x00007472,0x0000ca2c,0x00000010,0x00005b77
D-LinkSwitch,40,20,64,6,47158,80,205,45910,8440,20,0,211,0,0x00004000,0x00007473,0x0000ca2b,0x00000010,0x000050af
D-LinkSwitch,40,20,64,6,47158,80,205,48670,8440,20,0,211,0,0x00004000,0x00007474,0x0000ca2a,0x00000010,0x000045e7
D-LinkSwitch,40,20,64,6,47158,80,205,51430,8440,20,0,211,0,0x00004000,0x00007475,0x0000ca29,0x00000010,0x00003b1f
D-LinkSwitch,40,20,64,6,47158,80,205,54190,8440,20,0,211,0,0x00004000,0x00007476,0x0000ca28,0x00000010,0x00003057
D-LinkSwitch,40,20,64,6,47158,80,205,56950,8440,20,0,211,0,0x00004000,0x00007477,0x0000ca27,0x00000010,0x0000258f
D-LinkSwitch,40,20,64,6,47158,80,205,59710,8440,20,0,211,0,0x00004000,0x00007478,0x0000ca26,0x00000010,0x00001ac7
D-LinkSwitch,40,20,64,6,47158,80,205,62470,8440,20,0,211,0,0x00004000,0x00007479,0x0000ca25,0x00000010,0x00000fff
D-LinkSwitch,40,20,64,6,47158,80,205,65230,8440,20,0,211,0,0x00004000,0x0000747a,0x0000ca24,0x00000010,0x00000537
D-LinkSwitch,40,20,64,6,47158,80,205,67990,8440,20,0,211,0,0x00004000,0x0000747b,0x0000ca23,0x00000010,0x0000fa6e
D-LinkSwitch,40,20,64,6,47158,80,205,70750,8440,20,0,211,0,0x00004000,0x0000747c,0x0000ca22,0x00000010,0x0000efa6
D-LinkSwitch,40,20,64,6,47158,80,205,73510,8440,20,0,211,0,0x00004000,0x0000747d,0x0000ca21,0x00000010,0x0000e4de
D-LinkSwitch,40,20,64,6,47158,80,205,76270,8440,20,0,211,0,0x00004000,0x0000747e,0x0000ca20,0x00000010,0x0000da16
D-LinkSwitch,40,20,64,6,47158,80,205,79030,8440,20,0,211,0,0x00004000,0x0000747f,0x0000ca1f,0x00000010,0x0000cf4e
D-LinkSwitch,40,20,64,6,47158,80,205,81790,8440,20,0,211,0,0x00004000,0x00007480,0x0000ca1e,0x00000010,0x0000c486
D-LinkSwitch,40,20,64,6,47158,80,205,84550,8440,20,0,211,0,0x00004000,0x00007481,0x0000ca1d,0x00000010,0x0000b9be
D-LinkSwitch,40,20,64,6,47158,80,205,87310,8440,20,0,211,0,0x00004000,0x00007482,0x0000ca1c,0x00000010,0x0000aef6
D-LinkSwitch,40,20,64,6,47158,80,205,90070,8440,20,0,211,0,0x00004000,0x00007483,0x0000ca1b,0x00000010,0x0000a42e
D-LinkSwitch,40,20,64,6,47158,80,205,92830,8440,20,0,211,0,0x00004000,0x00007484,0x0000ca1a,0x00000010,0x00009966
D-LinkSwitch,40,20,64,6,47158,80,205,95590,8440,20,0,211,0,0x00004000,0x00007485,0x0000ca19,0x00000010,0x00008e9e
D-LinkSwitch,40,20,64,6,47158,80,205,98350,8440,20,0,211,0,0x00004000,0x00007486,0x0000ca18,0x00000010,0x000083d6
D-LinkSwitch,40,20,64,6,47158,80,205,101110,8440,20,0,211,0,0x00004000,0x00007487,0x0000ca17,0x00000010,0x0000790e
D-LinkSwitch,40,20,64,6,47158,80,205,103870,8440,20,0,211,0,0x00004000,0x00007488,0x0000ca16,0x00000010,0x00006e46
D-LinkSwitch,40,20,64,6,47158,80,205,106630,8440,20,0,211,0,0x00004000,0x00007489,0x0000ca15,0x00000010,0x0000637e
D-LinkSwitch,40,20,64,6,47158,80,205,109390,8440,20,0,211,0,0x00004000,0x0000748a,0x0000ca14,0x00000010,0x000058b6
D-LinkSwitch,40,20,64,6,47158,80,205,112150,8440,20,0,211,0,0x00004000,0x0000748b,0x0000ca13,0x00000010,0x00004dee
D-LinkSwitch,40,20,64,6,47158,80,205,114910,8440,20,0,211,0,0x00004000,0x0000748c,0x0000ca12,0x00000010,0x00004326
D-LinkSwitch,40,20,64,6,47158,80,205,117670,8440,20,0,211,0,0x00004000,0x0000748d,0x0000ca11,0x00000010,0x0000385e
D-LinkSwitch,40,20,64,6,47158,80,205,120430,8440,20,0,211,0,0x00004000,0x0000748e,0x0000ca10,0x00000010,0x00002d96
D-LinkSwitch,40,20,64,6,47158,80,205,123190,8440,20,0,211,0,0x00004000,0x0000748f,0x0000ca0f,0x00000010,0x000022ce
D-LinkSwitch,40,20,64,6,47158,80,205,125950,8440,20,0,211,0,0x00004000,0x00007490,0x0000ca0e,0x00000010,0x00001806
D-LinkSwitch,40,20,64,6,47158,80,205,128710,8440,20,0,211,0,0x00004000,0x00007491,0x0000ca0d,0x00000010,0x00000d3e
D-LinkSwitch,40,20,64,6,47158,80,205,131470,8440,20,0,211,0,0x00004000,0x00007492,0x0000ca0c,0x00000010,0x00000276
D-LinkSwitch,40,20,64,6,47158,80,205,134230,8440,20,0,211,0,0x00004000,0x00007493,0x0000ca0b,0x00000010,0x0000f7ad
D-LinkSwitch,40,20,64,6,47158,80,205,136990,8440,20,0,211,0,0x00004000,0x00007494,0x0000ca0a,0x00000010,0x0000ece5
D-LinkSwitch,40,20,64,6,47158,80,205,139750,8440,20,0,211,0,0x00004000,0x00007495,0x0000ca09,0x00000010,0x0000e21d
D-LinkSwitch,40,20,64,6,47158,80,205,142510,8440,20,0,211,0,0x00004000,0x00007496,0x0000ca08,0x00000010,0x0000d755
D-LinkSwitch,40,20,64,6,47158,80,205,145270,8440,20,0,211,0,0x00004000,0x00007497,0x0000ca07,0x00000010,0x0000cc8d
D-LinkSwitch,40,20,64,6,47158,80,205,148030,8440,20,0,211,0,0x00004000,0x00007498,0x0000ca06,0x00000010,0x0000c1c5
D-LinkSwitch,40,20,64,6,47158,80,205,150790,8440,20,0,211,0,0x00004000,0x00007499,0x0000ca05,0x00000010,0x0000b6fd
D-LinkSwitch,40,20,64,6,47158,80,205,153550,8440,20,0,211,0,0x00004000,0x0000749a,0x0000ca04,0x00000010,0x0000ac35
D-LinkSwitch,40,20,64,6,47158,80,205,156310,8440,20,0,211,0,0x00004000,0x0000749b,0x0000ca03,0x00000010,0x0000a16d
D-LinkSwitch,40,20,64,6,47158,80,205,159070,8440,20,0,211,0,0x00004000,0x0000749c,0x0000ca02,0x00000010,0x000096a5
D-LinkSwitch,40,20,64,6,47158,80,205,161830,8440,20,0,211,0,0x00004000,0x0000749d,0x0000ca01,0x00000010,0x00008bdd
D-LinkSwitch,40,20,64,6,47158,80,205,164590,8440,20,0,211,0,0x00004000,0x0000749e,0x0000ca00,0x00000010,0x00008115
D-LinkSwitch,40,20,64,6,47158,80,205,167350,8440,20,0,211,0,0x00004000,0x0000749f,0x0000c9ff,0x00000010,0x0000764d
D-LinkSwitch,40,20,64,6,47158,80,205,170110,8440,20,0,211,0,0x00004000,0x000074a0,0x0000c9fe,0x00000010,0x00006b85
D-LinkSwitch,40,20,64,6,47158,80,205,172870,8440,20,0,211,0,0x00004000,0x000074a1,0x0000c9fd,0x00000010,0x000060bd
D-LinkSwitch,40,20,64,6,47158,80,205,175630,8440,20,0,211,0,0x00004000,0x000074a2,0x0000c9fc,0x00000010,0x000055f5
D-LinkSwitch,40,20,64,6,47158,80,205,178390,8440,20,0,211,0,0x00004000,0x000074a3,0x0000c9fb,0x00000010,0x00004b2d
D-LinkSwitch,40,20,64,6,47158,80,205,181150,8440,20,0,211,0,0x00004000,0x000074a4,0x0000c9fa,0x00000010,0x00004065
D-LinkSwitch,40,20,64,6,47158,80,205,183910,8440,20,0,211,0,0x00004000,0x000074a5,0x0000c9f9,0x00000010,0x0000359d
D-LinkSwitch,40,20,64,6,47158,80,205,186670,8440,20,0,211,0,0x00004000,0x000074a6,0x0000c9f8,0x00000010,0x00002ad5
D-LinkSwitch,40,20,64,6,47158,80,205,189430,8440,20,0,211,0,0x00004000,0x000074a7,0x0000c9f7,0x00000010,0x0000200d
D-LinkSwitch,40,20,64,6,47158,80,205,192190,8440,20,0,211,0,0x00004000,0x000074a8,0x0000c9f6,0x00000010,0x00001545
D-LinkSwitch,40,20,64,6,47158,80,205,194950,8440,20,0,211,0,0x00004000,0x000074a9,0x0000c9f5,0x00000010,0x00000a7d
D-LinkSwitch,40,20,64,6,47158,80,205,196430,8440,20,0,211,0,0x00004000,0x000074aa,0x0000c9f4,0x00000010,0x000004b5
D-LinkSwitch,40,20,64,6,47158,80,205,196430,8440,20,0,211,0,0x00004000,0x000074ab,0x0000c9f3,0x00000011,0x000004b4
D-LinkSwitch,40,20,64,6,47158,80,206,196431,8440,20,0,211,0,0x00004000,0x000074ac,0x0000c9f2,0x00000010,0x000004b3
D-LinkSwitch,40,20,64,6,43374,443,544,3988,5680,20,0,209,0,0x00004000,0x00003877,0x0000361d,0x00000011,0x0000498a
D-LinkSwitch,40,20,64,6,43373,443,5714,9366,8440,20,0,208,0,0x00004000,0x000091de,0x0000dcb5,0x00000011,0x0000c733
D-LinkSwitch,40,20,64,6,43374,443,545,0,0,20,0,209,0,0x00004000,0x00000000,0x00006e94,0x00000004,0x00009510
D-LinkSwitch,40,20,64,6,43374,443,545,0,0,20,0,209,0,0x00004000,0x00000000,0x00006e94,0x00000004,0x00009510
D-LinkSwitch,40,20,64,6,43373,443,5715,0,0,20,0,208,0,0x00004000,0x00000000,0x00006e94,0x00000004,0x0000df9b
D-LinkSwitch,40,20,64,6,43373,443,5715,0,0,20,0,208,0,0x00004000,0x00000000,0x00006e94,0x00000004,0x0000df9b
D-LinkSwitch,60,20,64,6,43738,443,0,0,5840,40,0,212,0,0x00004000,0x00008ba7,0x0000217c,0x00000002,0x00004c34
D-LinkSwitch,52,20,64,6,43738,443,1,1,2920,32,0,212,0,0x00004000,0x00008ba8,0x00002183,0x00000010,0x00003c95
D-LinkSwitch,351,20,64,6,43738,443,1,1,2920,32,299,212,0,0x00004000,0x00008ba9,0x00002057,0x00000018,0x0000a6f0
D-LinkSwitch,52,20,64,6,43738,443,300,1369,4288,32,0,212,0,0x00004000,0x00008baa,0x00002181,0x00000010,0x00002fde
D-LinkSwitch,52,20,64,6,43738,443,300,2737,5656,32,0,212,0,0x00004000,0x00008bab,0x00002180,0x00000010,0x0000252e
D-LinkSwitch,52,20,64,6,43738,443,300,3820,7024,32,0,212,0,0x00004000,0x00008bac,0x0000217f,0x00000010,0x00001b9b
D-LinkSwitch,178,20,64,6,43738,443,300,3820,7024,32,126,212,0,0x00004000,0x00008bad,0x00002100,0x00000018,0x00000807
D-LinkSwitch,52,20,64,6,43738,443,426,4046,7024,32,0,212,0,0x00004000,0x00008bae,0x0000217d,0x00000010,0x00001a1a
D-LinkSwitch,512,20,64,6,43738,443,426,4046,7024,32,460,212,0,0x00004000,0x00008baf,0x00001fb0,0x00000018,0x0000ef79
D-LinkSwitch,52,20,64,6,43738,443,886,4346,7024,32,0,212,0,0x00004000,0x00008bb0,0x0000217b,0x00000014,0x000016bf
D-LinkSwitch,60,20,64,6,43739,443,0,0,5840,40,0,213,0,0x00004000,0x00008abd,0x00002266,0x00000002,0x00004ac4
D-LinkSwitch,52,20,64,6,43739,443,1,1,2920,32,0,213,0,0x00004000,0x00008abe,0x0000226d,0x00000010,0x00004f6d
D-LinkSwitch,543,20,64,6,43739,443,1,1,2920,32,491,213,0,0x00004000,0x00008abf,0x00002081,0x00000018,0x000090a4
D-LinkSwitch,52,20,64,6,43739,443,492,138,2920,32,0,213,0,0x00004000,0x00008ac0,0x0000226b,0x00000010,0x00004cf6
D-LinkSwitch,103,20,64,6,43739,443,492,138,2920,32,51,213,0,0x00004000,0x00008ac1,0x00002237,0x00000018,0x0000e3db
D-LinkSwitch,406,20,64,6,43739,443,543,138,2920,32,354,213,0,0x00004000,0x00008ac2,0x00002107,0x00000018,0x0000f083
D-LinkSwitch,60,20,64,6,52666,443,0,0,5840,40,0,214,0,0x00004000,0x0000179a,0x000038c6,0x00000002,0x00004763
D-LinkSwitch,52,20,64,6,43739,443,897,565,3456,32,0,213,0,0x00004000,0x00008ac3,0x00002268,0x00000014,0x000045a3
D-LinkSwitch,40,20,64,6,52666,443,1,1,2920,20,0,214,0,0x00004000,0x0000179b,0x000038d9,0x00000010,0x0000d464
D-LinkSwitch,339,20,64,6,52666,443,1,1,2920,20,299,214,0,0x00004000,0x0000179c,0x000037ad,0x00000018,0x0000eb46
D-LinkSwitch,40,20,64,6,52666,443,300,59,2920,20,0,214,0,0x00004000,0x0000179d,0x000038d7,0x00000010,0x0000d2ff
D-LinkSwitch,40,20,64,6,52666,443,300,1439,4300,20,0,214,0,0x00004000,0x0000179e,0x000038d6,0x00000010,0x0000c837
D-LinkSwitch,40,20,64,6,52666,443,300,2819,5680,20,0,214,0,0x00004000,0x0000179f,0x000038d5,0x00000010,0x0000bd6f
D-LinkSwitch,40,20,64,6,52666,443,300,3465,5680,20,0,214,0,0x00004000,0x000017a0,0x000038d4,0x00000010,0x0000bae9
D-LinkSwitch,40,20,64,6,52666,443,300,3803,5680,20,0,214,0,0x00004000,0x000017a1,0x000038d3,0x00000010,0x0000b997
D-LinkSwitch,40,20,64,6,52666,443,300,3812,5680,20,0,214,0,0x00004000,0x000017a2,0x000038d2,0x00000010,0x0000b98e
D-LinkSwitch,166,20,64,6,52666,443,300,3812,5680,20,126,214,0,0x00004000,0x000017a3,0x00003853,0x00000018,0x0000c3ad
D-LinkSwitch,40,20,64,6,52666,443,426,3982,5680,20,0,214,0,0x00004000,0x000017a4,0x000038d0,0x00000010,0x0000b866
D-LinkSwitch,202,20,64,6,52666,443,426,3982,5680,20,162,214,0,0x00004000,0x000017a5,0x0000382d,0x00000018,0x00000542
D-LinkSwitch,60,20,64,6,52667,443,0,0,5840,40,0,215,0,0x00004000,0x0000763e,0x0000da21,0x00000002,0x0000a4b6
D-LinkSwitch,40,20,64,6,52667,443,1,1,2920,20,0,215,0,0x00004000,0x0000763f,0x0000da34,0x00000010,0x0000ac2d
D-LinkSwitch,475,20,64,6,52667,443,1,1,2920,20,435,215,0,0x00004000,0x00007640,0x0000d880,0x00000018,0x00000d9c
D-LinkSwitch,40,20,64,6,52667,443,436,87,2920,20,0,215,0,0x00004000,0x00007641,0x0000da32,0x00000010,0x0000aa24
D-LinkSwitch,40,20,64,6,52667,443,436,93,2920,20,0,215,0,0x00004000,0x00007642,0x0000da31,0x00000010,0x0000aa1e
D-LinkSwitch,40,20,64,6,52667,443,436,138,2920,20,0,215,0,0x00004000,0x00007643,0x0000da30,0x00000010,0x0000a9f1
D-LinkSwitch,91,20,64,6,52667,443,436,138,2920,20,51,215,0,0x00004000,0x00007644,0x0000d9fc,0x00000018,0x0000515a
D-LinkSwitch,40,20,64,6,52666,443,588,5000,7060,20,0,214,0,0x00004000,0x000017a6,0x000038ce,0x00000010,0x0000ae66
D-LinkSwitch,839,20,64,6,52666,443,588,5000,7060,20,799,214,0,0x00004000,0x000017a7,0x000035ae,0x00000018,0x0000f6cb
D-LinkSwitch,202,20,64,6,52667,443,487,138,2920,20,162,215,0,0x00004000,0x00007645,0x0000d98c,0x00000018,0x0000c1db
D-LinkSwitch,40,20,64,6,52666,443,1387,5000,7060,20,0,214,0,0x00004000,0x000017a8,0x000038cc,0x00000010,0x0000ab47
D-LinkSwitch,40,20,64,6,52667,443,649,138,2920,20,0,215,0,0x00004000,0x00007646,0x0000da2d,0x00000010,0x0000a91c
D-LinkSwitch,40,20,64,6,52666,443,1387,5000,7060,20,0,214,0,0x00004000,0x000017a9,0x000038cb,0x00000010,0x0000ab47
D-LinkSwitch,40,20,64,6,52667,443,649,138,2920,20,0,215,0,0x00004000,0x00007647,0x0000da2c,0x00000010,0x0000a91c
D-LinkSwitch,40,20,64,6,52666,443,1387,5000,7060,20,0,214,0,0x00004000,0x000017aa,0x000038ca,0x00000010,0x0000ab47
D-LinkSwitch,40,20,64,6,52667,443,649,138,2920,20,0,215,0,0x00004000,0x00007648,0x0000da2b,0x00000010,0x0000a91c
D-LinkSwitch,40,20,64,6,52666,443,1387,5000,7060,20,0,214,0,0x00004000,0x000017ab,0x000038c9,0x00000010,0x0000ab47
D-LinkSwitch,40,20,64,6,52667,443,649,138,2920,20,0,215,0,0x00004000,0x00007649,0x0000da2a,0x00000010,0x0000a91c
D-LinkSwitch,60,20,64,6,45629,80,0,0,5840,40,0,216,0,0x00004000,0x0000d564,0x000030f2,0x00000002,0x00002b09
D-LinkSwitch,52,20,64,6,45629,80,1,1,2920,32,0,216,0,0x00004000,0x0000d565,0x000030f9,0x00000010,0x00003c3d
D-LinkSwitch,189,20,64,6,45629,80,1,1,2920,32,137,216,0,0x00004000,0x0000d566,0x0000306f,0x00000018,0x0000af69
D-LinkSwitch,52,20,64,6,45629,80,138,661,3580,32,0,216,0,0x00004000,0x0000d567,0x000030f7,0x00000010,0x00003634
D-LinkSwitch,52,20,64,6,45629,80,138,661,3580,32,0,216,0,0x00004000,0x0000d568,0x000030f6,0x00000011,0x00003565
D-LinkSwitch,52,20,64,6,45629,80,139,662,3580,32,0,216,0,0x00004000,0x0000d569,0x000030f5,0x00000010,0x0000343f
D-LinkSwitch,60,20,64,6,57950,443,0,0,5840,40,0,217,0,0x00004000,0x000038b9,0x00009293,0x00000002,0x00002135
D-LinkSwitch,52,20,64,6,57950,443,1,1,2920,32,0,217,0,0x00004000,0x000038ba,0x0000929a,0x00000010,0x00006186
D-LinkSwitch,259,20,64,6,57950,443,1,1,2920,32,207,217,0,0x00004000,0x000038bb,0x000091ca,0x00000018,0x00008100
D-LinkSwitch,52,20,64,6,57950,443,208,1369,4288,32,0,217,0,0x00004000,0x000038bc,0x00009298,0x00000010,0x000055eb
D-LinkSwitch,52,20,64,6,57950,443,208,2737,5656,32,0,217,0,0x00004000,0x000038bd,0x00009297,0x00000010,0x00004b39
